station,stationLabel,stationID,transportNetworkLabel,address,linjerLabel,connectingLineLabel,årstal,geoLatitude,geoLongitude
"http://www.wikidata.org/entity/Q2197123,Skanderborg Station,8600061,,""Jernbanevej 3, 8660 Skanderborg"",InterCity,Skanderborg-Skjern-banen,1868-01-01T00:00:00Z,56.04355,9.9251"
"http://www.wikidata.org/entity/Q2197123,Skanderborg Station,8600061,,""Jernbanevej 3, 8660 Skanderborg"",InterCityLyn,Skanderborg-Skjern-banen,1868-01-01T00:00:00Z,56.04355,9.9251"
"http://www.wikidata.org/entity/Q2197123,Skanderborg Station,8600061,,""Jernbanevej 3, 8660 Skanderborg"",Regionaltog,Skanderborg-Skjern-banen,1868-01-01T00:00:00Z,56.04355,9.9251"
"http://www.wikidata.org/entity/Q2197123,Skanderborg Station,8600061,,""Jernbanevej 3, 8660 Skanderborg"",InterCity,Fredericia-Aarhus-banen,1868-01-01T00:00:00Z,56.04355,9.9251"
"http://www.wikidata.org/entity/Q2197123,Skanderborg Station,8600061,,""Jernbanevej 3, 8660 Skanderborg"",InterCityLyn,Fredericia-Aarhus-banen,1868-01-01T00:00:00Z,56.04355,9.9251"
"http://www.wikidata.org/entity/Q2197123,Skanderborg Station,8600061,,""Jernbanevej 3, 8660 Skanderborg"",Regionaltog,Fredericia-Aarhus-banen,1868-01-01T00:00:00Z,56.04355,9.9251"
"http://www.wikidata.org/entity/Q2200260,Sjælør Station,8600761,S-tog,""Carl Jacobsens Vej, 2500 Valby"",Linje A,Køge Bugt-banen,1972-10-01T00:00:00Z,55.651667,12.526944"
"http://www.wikidata.org/entity/Q2200260,Sjælør Station,8600761,S-tog,""Carl Jacobsens Vej, 2500 Valby"",Linje E,Køge Bugt-banen,1972-10-01T00:00:00Z,55.651667,12.526944"
"http://www.wikidata.org/entity/Q2391064,Herning Station,8600275,,""Banegårdspladsen 6C, 7400 Herning"",Regionaltog,Skanderborg-Skjern-banen,1877-08-28T00:00:00Z,56.13251,8.97909"
"http://www.wikidata.org/entity/Q2391064,Herning Station,8600275,,""Banegårdspladsen 6C, 7400 Herning"",InterCityLyn,Herning-Viborg banen,1877-08-28T00:00:00Z,56.13251,8.97909"
"http://www.wikidata.org/entity/Q2391064,Herning Station,8600275,,""Banegårdspladsen 6C, 7400 Herning"",Regionaltog,Herning-Viborg banen,1877-08-28T00:00:00Z,56.13251,8.97909"
"http://www.wikidata.org/entity/Q2391064,Herning Station,8600275,,""Banegårdspladsen 6C, 7400 Herning"",InterCityLyn,Vejle-Holstebro-banen,1877-08-28T00:00:00Z,56.13251,8.97909"
"http://www.wikidata.org/entity/Q2391064,Herning Station,8600275,,""Banegårdspladsen 6C, 7400 Herning"",Regionaltog,Vejle-Holstebro-banen,1877-08-28T00:00:00Z,56.13251,8.97909"
"http://www.wikidata.org/entity/Q2392932,Peter Bangs Vej Station,8600702,S-tog,""Glahns Alle 2, 2000 Frederiksberg"",Linje H,Frederikssundbanen,1941-09-23T00:00:00Z,55.678056,12.503611"
"http://www.wikidata.org/entity/Q2393517,Tølløse Station,8600717,,""Jernbanevej 17, 4340 Tølløse"",Regionaltog,Nordvestbanen,1874-12-30T00:00:00Z,55.61199,11.77294"
"http://www.wikidata.org/entity/Q2393517,Tølløse Station,8600717,,""Jernbanevej 17, 4340 Tølløse"",Regionaltog,Tølløsebanen,1874-12-30T00:00:00Z,55.61199,11.77294"
"http://www.wikidata.org/entity/Q2395511,Hvidovre Station,8600600,S-tog,""Hvidovrevej 53-57, 2650 Hvidovre"",Linje B,Høje Taastrup-banen,1935-01-01T00:00:00Z,55.6645,12.474"
"http://www.wikidata.org/entity/Q2410874,Langå Station,8600044,,""Bredgade 55, 8870 Langå"",InterCity,Langå-Struer-banen,1862-09-02T00:00:00Z,56.3864,9.89633"
"http://www.wikidata.org/entity/Q2410874,Langå Station,8600044,,""Bredgade 55, 8870 Langå"",Regionaltog,Langå-Struer-banen,1862-09-02T00:00:00Z,56.3864,9.89633"
"http://www.wikidata.org/entity/Q2410874,Langå Station,8600044,,""Bredgade 55, 8870 Langå"",InterCity,Den østjyske længdebane,1862-09-02T00:00:00Z,56.3864,9.89633"
"http://www.wikidata.org/entity/Q2410874,Langå Station,8600044,,""Bredgade 55, 8870 Langå"",Regionaltog,Den østjyske længdebane,1862-09-02T00:00:00Z,56.3864,9.89633"
"http://www.wikidata.org/entity/Q2411572,Buddinge Station,8600690,S-tog,""Buddingevej 270, 2860 Søborg"",Linje B,Hareskovbanen,1906-01-01T00:00:00Z,55.747222,12.493333"
"http://www.wikidata.org/entity/Q2411572,Buddinge Station,8600690,S-tog,""Buddingevej 270, 2860 Søborg"",Linje Bx,Hareskovbanen,1906-01-01T00:00:00Z,55.747222,12.493333"
"http://www.wikidata.org/entity/Q2430559,Gentofte Station,8600673,S-tog,""Brogårdsvej 14, 2820 Gentofte"",Linje E,Nordbanen,1863-01-01T00:00:00Z,55.753611,12.541389"
"http://www.wikidata.org/entity/Q2459840,Dybbølsbro Station,8600634,S-tog,""Ingerslevsgade 101, 1705 København V"",Linje H,Køge Bugt-banen,1934-01-01T00:00:00Z,55.665278,12.559444"
"http://www.wikidata.org/entity/Q2459840,Dybbølsbro Station,8600634,S-tog,""Ingerslevsgade 101, 1705 København V"",Linje B,Køge Bugt-banen,1934-01-01T00:00:00Z,55.665278,12.559444"
"http://www.wikidata.org/entity/Q2459840,Dybbølsbro Station,8600634,S-tog,""Ingerslevsgade 101, 1705 København V"",Linje Bx,Køge Bugt-banen,1934-01-01T00:00:00Z,55.665278,12.559444"
"http://www.wikidata.org/entity/Q2459840,Dybbølsbro Station,8600634,S-tog,""Ingerslevsgade 101, 1705 København V"",Linje A,Køge Bugt-banen,1934-01-01T00:00:00Z,55.665278,12.559444"
"http://www.wikidata.org/entity/Q2459840,Dybbølsbro Station,8600634,S-tog,""Ingerslevsgade 101, 1705 København V"",Linje C,Køge Bugt-banen,1934-01-01T00:00:00Z,55.665278,12.559444"
"http://www.wikidata.org/entity/Q2459840,Dybbølsbro Station,8600634,S-tog,""Ingerslevsgade 101, 1705 København V"",Linje E,Køge Bugt-banen,1934-01-01T00:00:00Z,55.665278,12.559444"
"http://www.wikidata.org/entity/Q2459840,Dybbølsbro Station,8600634,S-tog,""Ingerslevsgade 101, 1705 København V"",Linje H,Høje Taastrup-banen,1934-01-01T00:00:00Z,55.665278,12.559444"
"http://www.wikidata.org/entity/Q2459840,Dybbølsbro Station,8600634,S-tog,""Ingerslevsgade 101, 1705 København V"",Linje B,Høje Taastrup-banen,1934-01-01T00:00:00Z,55.665278,12.559444"
"http://www.wikidata.org/entity/Q2459840,Dybbølsbro Station,8600634,S-tog,""Ingerslevsgade 101, 1705 København V"",Linje Bx,Høje Taastrup-banen,1934-01-01T00:00:00Z,55.665278,12.559444"
"http://www.wikidata.org/entity/Q2459840,Dybbølsbro Station,8600634,S-tog,""Ingerslevsgade 101, 1705 København V"",Linje A,Høje Taastrup-banen,1934-01-01T00:00:00Z,55.665278,12.559444"
"http://www.wikidata.org/entity/Q2459840,Dybbølsbro Station,8600634,S-tog,""Ingerslevsgade 101, 1705 København V"",Linje C,Høje Taastrup-banen,1934-01-01T00:00:00Z,55.665278,12.559444"
"http://www.wikidata.org/entity/Q2459840,Dybbølsbro Station,8600634,S-tog,""Ingerslevsgade 101, 1705 København V"",Linje E,Høje Taastrup-banen,1934-01-01T00:00:00Z,55.665278,12.559444"
"http://www.wikidata.org/entity/Q2460064,Nyborg Station,8600518,,""Banegårdsalleen 100, 5800 Nyborg"",InterCity,Den fynske hovedbane,1995-01-01T00:00:00Z,55.3139,10.8031"
"http://www.wikidata.org/entity/Q2460064,Nyborg Station,8600518,,""Banegårdsalleen 100, 5800 Nyborg"",InterCityLyn,Den fynske hovedbane,1995-01-01T00:00:00Z,55.3139,10.8031"
"http://www.wikidata.org/entity/Q2460064,Nyborg Station,8600518,,""Banegårdsalleen 100, 5800 Nyborg"",Regionaltog,Den fynske hovedbane,1995-01-01T00:00:00Z,55.3139,10.8031"
http://www.wikidata.org/entity/Q2472975,Vedde Station,8602523,,,,Tølløsebanen,1901-12-22T00:00:00Z,55.53256,11.54734
http://www.wikidata.org/entity/Q2472975,Vedde Station,8602523,,,,Sorø-Vedde-banen,1901-12-22T00:00:00Z,55.53256,11.54734
"http://www.wikidata.org/entity/Q2480478,Albertslund Station,8600621,S-tog,""Hedemarksvej 1, 2620 Albertslund"",Linje B,Høje Taastrup-banen,1931-01-01T00:00:00Z,55.658,12.353"
"http://www.wikidata.org/entity/Q2480478,Albertslund Station,8600621,S-tog,""Hedemarksvej 1, 2620 Albertslund"",Linje Bx,Høje Taastrup-banen,1931-01-01T00:00:00Z,55.658,12.353"
"http://www.wikidata.org/entity/Q2490785,Rødkærsbro Station,8600174,,""Jernbanegade 7, 8840 Rødkærsbro"",,Langå-Struer-banen,1863-07-21T00:00:00Z,56.35275,9.49959"
"http://www.wikidata.org/entity/Q2490785,Rødkærsbro Station,8600174,,""Jernbanegade 7, 8840 Rødkærsbro"",,Silkeborg-Kjellerup-Rødkærsbro Jernbane,1863-07-21T00:00:00Z,56.35275,9.49959"
"http://www.wikidata.org/entity/Q2494694,Farum Station,8600696,S-tog,""Jernbanevej 1, 3520 Farum"",Linje B,Hareskovbanen,1906-01-01T00:00:00Z,55.811944,12.373889"
http://www.wikidata.org/entity/Q2503059,Ryomgård Station,,Aarhus Letbane,,Linje L1,Grenaabanen,1876-08-26T00:00:00Z,56.3801,10.5006
http://www.wikidata.org/entity/Q2503059,Ryomgård Station,,Aarhus Letbane,,Linje L1,Ryomgård-Gjerrild-Grenaa Jernbane,1876-08-26T00:00:00Z,56.3801,10.5006
http://www.wikidata.org/entity/Q2503059,Ryomgård Station,,Aarhus Letbane,,Linje L1,Randers-Ryomgård-banen,1876-08-26T00:00:00Z,56.3801,10.5006
"http://www.wikidata.org/entity/Q2534443,Svenstrup Station,8600023,,""Svenstrup Banevej, 9230 Svenstrup"",InterCity,Aalborg Nærbane,2003-01-01T00:00:00Z,56.9719,9.85611"
"http://www.wikidata.org/entity/Q2534443,Svenstrup Station,8600023,,""Svenstrup Banevej, 9230 Svenstrup"",Regionaltog,Aalborg Nærbane,2003-01-01T00:00:00Z,56.9719,9.85611"
"http://www.wikidata.org/entity/Q2534443,Svenstrup Station,8600023,,""Svenstrup Banevej, 9230 Svenstrup"",InterCity,Randers-Aalborg Jernbane,2003-01-01T00:00:00Z,56.9719,9.85611"
"http://www.wikidata.org/entity/Q2534443,Svenstrup Station,8600023,,""Svenstrup Banevej, 9230 Svenstrup"",Regionaltog,Randers-Aalborg Jernbane,2003-01-01T00:00:00Z,56.9719,9.85611"
"http://www.wikidata.org/entity/Q2541354,Sorø Station,8600608,,""Stationspladsen 1, 4180 Sorø"",InterCity,Vestbanen,1856-04-27T00:00:00Z,55.4192,11.5697"
"http://www.wikidata.org/entity/Q2541354,Sorø Station,8600608,,""Stationspladsen 1, 4180 Sorø"",Regionaltog,Vestbanen,1856-04-27T00:00:00Z,55.4192,11.5697"
"http://www.wikidata.org/entity/Q2541354,Sorø Station,8600608,,""Stationspladsen 1, 4180 Sorø"",InterCity,Sorø-Vedde-banen,1856-04-27T00:00:00Z,55.4192,11.5697"
"http://www.wikidata.org/entity/Q2541354,Sorø Station,8600608,,""Stationspladsen 1, 4180 Sorø"",Regionaltog,Sorø-Vedde-banen,1856-04-27T00:00:00Z,55.4192,11.5697"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",InterCity,Ringbanen,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",Linje F,Ringbanen,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",Linje A,Ringbanen,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",Linje E,Ringbanen,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",Regionaltog,Ringbanen,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",InterCity,Køge Bugt-banen,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",Linje F,Køge Bugt-banen,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",Linje A,Køge Bugt-banen,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",Linje E,Køge Bugt-banen,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",Regionaltog,Køge Bugt-banen,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",InterCity,Godsforbindelsesbanen ved København,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",Linje F,Godsforbindelsesbanen ved København,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",Linje A,Godsforbindelsesbanen ved København,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",Linje E,Godsforbindelsesbanen ved København,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2549727,København Syd Station,8600783,S-tog,""Carl Jacobsens Vej 19, 2500 Valby"",Regionaltog,Godsforbindelsesbanen ved København,2006-11-16T00:00:00Z,55.652361,12.516389"
"http://www.wikidata.org/entity/Q2571198,Lunderskov Station,8600086,,""Torvet 2, 6640 Lunderskov"",InterCity,Lunderskov-Esbjerg-banen,1887-01-01T00:00:00Z,55.4799,9.30344"
"http://www.wikidata.org/entity/Q2571198,Lunderskov Station,8600086,,""Torvet 2, 6640 Lunderskov"",InterCityLyn,Lunderskov-Esbjerg-banen,1887-01-01T00:00:00Z,55.4799,9.30344"
"http://www.wikidata.org/entity/Q2571198,Lunderskov Station,8600086,,""Torvet 2, 6640 Lunderskov"",Regionaltog,Lunderskov-Esbjerg-banen,1887-01-01T00:00:00Z,55.4799,9.30344"
"http://www.wikidata.org/entity/Q2571198,Lunderskov Station,8600086,,""Torvet 2, 6640 Lunderskov"",InterCity,Fredericia-Vamdrup-banen,1887-01-01T00:00:00Z,55.4799,9.30344"
"http://www.wikidata.org/entity/Q2571198,Lunderskov Station,8600086,,""Torvet 2, 6640 Lunderskov"",InterCityLyn,Fredericia-Vamdrup-banen,1887-01-01T00:00:00Z,55.4799,9.30344"
"http://www.wikidata.org/entity/Q2571198,Lunderskov Station,8600086,,""Torvet 2, 6640 Lunderskov"",Regionaltog,Fredericia-Vamdrup-banen,1887-01-01T00:00:00Z,55.4799,9.30344"
"http://www.wikidata.org/entity/Q2599562,Viborg Station,8600176,,""Banegårdspladsen 2, 8800 Viborg"",Regionaltog,Langå-Struer-banen,1863-07-21T00:00:00Z,56.44722,9.39846"
"http://www.wikidata.org/entity/Q2599562,Viborg Station,8600176,,""Banegårdspladsen 2, 8800 Viborg"",Regionaltog,Herning-Viborg banen,1863-07-21T00:00:00Z,56.44722,9.39846"
"http://www.wikidata.org/entity/Q2601548,Aarhus Hovedbanegård,8600053,,""Banegårdspladsen 1D, 8000 Aarhus C"",InterCity,Aarhus-Randers-banen,1927-01-01T00:00:00Z,56.14995,10.20372"
"http://www.wikidata.org/entity/Q2601548,Aarhus Hovedbanegård,8600053,,""Banegårdspladsen 1D, 8000 Aarhus C"",InterCityLyn,Aarhus-Randers-banen,1927-01-01T00:00:00Z,56.14995,10.20372"
"http://www.wikidata.org/entity/Q2601548,Aarhus Hovedbanegård,8600053,,""Banegårdspladsen 1D, 8000 Aarhus C"",Regionaltog,Aarhus-Randers-banen,1927-01-01T00:00:00Z,56.14995,10.20372"
"http://www.wikidata.org/entity/Q2601548,Aarhus Hovedbanegård,8600053,,""Banegårdspladsen 1D, 8000 Aarhus C"",InterCity,Den østjyske længdebane,1927-01-01T00:00:00Z,56.14995,10.20372"
"http://www.wikidata.org/entity/Q2601548,Aarhus Hovedbanegård,8600053,,""Banegårdspladsen 1D, 8000 Aarhus C"",InterCityLyn,Den østjyske længdebane,1927-01-01T00:00:00Z,56.14995,10.20372"
"http://www.wikidata.org/entity/Q2601548,Aarhus Hovedbanegård,8600053,,""Banegårdspladsen 1D, 8000 Aarhus C"",Regionaltog,Den østjyske længdebane,1927-01-01T00:00:00Z,56.14995,10.20372"
"http://www.wikidata.org/entity/Q2604259,Roskilde Station,8600617,,""Jernbanegade 1, 4000 Roskilde"",InterCity,Vestbanen,1847-01-01T00:00:00Z,55.6386,12.0883"
"http://www.wikidata.org/entity/Q2604259,Roskilde Station,8600617,,""Jernbanegade 1, 4000 Roskilde"",InterCityLyn,Vestbanen,1847-01-01T00:00:00Z,55.6386,12.0883"
"http://www.wikidata.org/entity/Q2604259,Roskilde Station,8600617,,""Jernbanegade 1, 4000 Roskilde"",Regionaltog,Vestbanen,1847-01-01T00:00:00Z,55.6386,12.0883"
"http://www.wikidata.org/entity/Q2604259,Roskilde Station,8600617,,""Jernbanegade 1, 4000 Roskilde"",InterCity,Lille Syd,1847-01-01T00:00:00Z,55.6386,12.0883"
"http://www.wikidata.org/entity/Q2604259,Roskilde Station,8600617,,""Jernbanegade 1, 4000 Roskilde"",InterCityLyn,Lille Syd,1847-01-01T00:00:00Z,55.6386,12.0883"
"http://www.wikidata.org/entity/Q2604259,Roskilde Station,8600617,,""Jernbanegade 1, 4000 Roskilde"",Regionaltog,Lille Syd,1847-01-01T00:00:00Z,55.6386,12.0883"
"http://www.wikidata.org/entity/Q2604259,Roskilde Station,8600617,,""Jernbanegade 1, 4000 Roskilde"",InterCity,Nordvestbanen,1847-01-01T00:00:00Z,55.6386,12.0883"
"http://www.wikidata.org/entity/Q2604259,Roskilde Station,8600617,,""Jernbanegade 1, 4000 Roskilde"",InterCityLyn,Nordvestbanen,1847-01-01T00:00:00Z,55.6386,12.0883"
"http://www.wikidata.org/entity/Q2604259,Roskilde Station,8600617,,""Jernbanegade 1, 4000 Roskilde"",Regionaltog,Nordvestbanen,1847-01-01T00:00:00Z,55.6386,12.0883"
"http://www.wikidata.org/entity/Q2615777,Dyssegård Station,8600780,S-tog,""Dyssegårdsvej 38A, 2900 Hellerup"",Linje B,Hareskovbanen,1932-05-22T00:00:00Z,55.7322,12.536"
"http://www.wikidata.org/entity/Q2615777,Dyssegård Station,8600780,S-tog,""Dyssegårdsvej 38A, 2900 Hellerup"",Linje Bx,Hareskovbanen,1932-05-22T00:00:00Z,55.7322,12.536"
"http://www.wikidata.org/entity/Q2624457,Sorgenfri Station,8600676,S-tog,""Hummeltoftevej 51, 2830 Virum"",Linje E,Nordbanen,1936-01-01T00:00:00Z,55.781333,12.483333"
"http://www.wikidata.org/entity/Q2625561,Ryparken Station,8600644,S-tog,""Lyngbyvej 102, 2100 København Ø"",Linje B,Hareskovbanen,1926-02-01T00:00:00Z,55.715556,12.559722"
"http://www.wikidata.org/entity/Q2625561,Ryparken Station,8600644,S-tog,""Lyngbyvej 102, 2100 København Ø"",Linje Bx,Hareskovbanen,1926-02-01T00:00:00Z,55.715556,12.559722"
"http://www.wikidata.org/entity/Q2625561,Ryparken Station,8600644,S-tog,""Lyngbyvej 102, 2100 København Ø"",Linje F,Hareskovbanen,1926-02-01T00:00:00Z,55.715556,12.559722"
"http://www.wikidata.org/entity/Q2625561,Ryparken Station,8600644,S-tog,""Lyngbyvej 102, 2100 København Ø"",Linje B,Ringbanen,1926-02-01T00:00:00Z,55.715556,12.559722"
"http://www.wikidata.org/entity/Q2625561,Ryparken Station,8600644,S-tog,""Lyngbyvej 102, 2100 København Ø"",Linje Bx,Ringbanen,1926-02-01T00:00:00Z,55.715556,12.559722"
"http://www.wikidata.org/entity/Q2625561,Ryparken Station,8600644,S-tog,""Lyngbyvej 102, 2100 København Ø"",Linje F,Ringbanen,1926-02-01T00:00:00Z,55.715556,12.559722"
"http://www.wikidata.org/entity/Q2647550,Køge Station,8600803,S-tog,""Jernbanegade 12, 4600 Køge"",Linje E,Lille Syd,1870-01-01T00:00:00Z,55.457778,12.186667"
"http://www.wikidata.org/entity/Q2647550,Køge Station,8600803,S-tog,""Jernbanegade 12, 4600 Køge"",Regionaltog,Lille Syd,1870-01-01T00:00:00Z,55.457778,12.186667"
"http://www.wikidata.org/entity/Q2647550,Køge Station,8600803,S-tog,""Jernbanegade 12, 4600 Køge"",Lokaltog,Lille Syd,1870-01-01T00:00:00Z,55.457778,12.186667"
"http://www.wikidata.org/entity/Q2647550,Køge Station,8600803,S-tog,""Jernbanegade 12, 4600 Køge"",Linje E,Østbanen,1870-01-01T00:00:00Z,55.457778,12.186667"
http://www.wikidata.org/entity/Q2202168,Trustrup Station,,Aarhus Letbane,,Linje L1,Ebeltoft-Trustrup Jernbane,1876-08-26T00:00:00Z,56.35084,10.77209
http://www.wikidata.org/entity/Q2202168,Trustrup Station,,Aarhus Letbane,,Linje L1,Grenaabanen,1876-08-26T00:00:00Z,56.35084,10.77209
http://www.wikidata.org/entity/Q2202168,Trustrup Station,,Aarhus Letbane,,Linje L1,Randers-Ryomgård-Grenaa-banen,1876-08-26T00:00:00Z,56.35084,10.77209
"http://www.wikidata.org/entity/Q2203165,Odense Banegård,8600512,,""Østre Stationsvej 27, 5000 Odense C"",InterCity,Den fynske hovedbane,1865-01-01T00:00:00Z,55.4017,10.3861"
"http://www.wikidata.org/entity/Q2203165,Odense Banegård,8600512,,""Østre Stationsvej 27, 5000 Odense C"",InterCityLyn,Den fynske hovedbane,1865-01-01T00:00:00Z,55.4017,10.3861"
"http://www.wikidata.org/entity/Q2203165,Odense Banegård,8600512,,""Østre Stationsvej 27, 5000 Odense C"",Regionaltog,Den fynske hovedbane,1865-01-01T00:00:00Z,55.4017,10.3861"
"http://www.wikidata.org/entity/Q2203165,Odense Banegård,8600512,,""Østre Stationsvej 27, 5000 Odense C"",InterCity,Svendborgbanen,1865-01-01T00:00:00Z,55.4017,10.3861"
"http://www.wikidata.org/entity/Q2203165,Odense Banegård,8600512,,""Østre Stationsvej 27, 5000 Odense C"",InterCityLyn,Svendborgbanen,1865-01-01T00:00:00Z,55.4017,10.3861"
"http://www.wikidata.org/entity/Q2203165,Odense Banegård,8600512,,""Østre Stationsvej 27, 5000 Odense C"",Regionaltog,Svendborgbanen,1865-01-01T00:00:00Z,55.4017,10.3861"
"http://www.wikidata.org/entity/Q2203165,Odense Banegård,8600512,,""Østre Stationsvej 27, 5000 Odense C"",InterCity,Nordfyenske Jernbane,1865-01-01T00:00:00Z,55.4017,10.3861"
"http://www.wikidata.org/entity/Q2203165,Odense Banegård,8600512,,""Østre Stationsvej 27, 5000 Odense C"",InterCityLyn,Nordfyenske Jernbane,1865-01-01T00:00:00Z,55.4017,10.3861"
"http://www.wikidata.org/entity/Q2203165,Odense Banegård,8600512,,""Østre Stationsvej 27, 5000 Odense C"",Regionaltog,Nordfyenske Jernbane,1865-01-01T00:00:00Z,55.4017,10.3861"
"http://www.wikidata.org/entity/Q2204904,Aalborg Station,8600020,,""John F. Kennedys Plads 3, 9000 Aalborg"",InterCity,Aalborg-Hadsund Jernbane,1869-01-01T00:00:00Z,57.043,9.9167"
"http://www.wikidata.org/entity/Q2204904,Aalborg Station,8600020,,""John F. Kennedys Plads 3, 9000 Aalborg"",InterCityLyn,Aalborg-Hadsund Jernbane,1869-01-01T00:00:00Z,57.043,9.9167"
"http://www.wikidata.org/entity/Q2204904,Aalborg Station,8600020,,""John F. Kennedys Plads 3, 9000 Aalborg"",Regionaltog,Aalborg-Hadsund Jernbane,1869-01-01T00:00:00Z,57.043,9.9167"
"http://www.wikidata.org/entity/Q2204904,Aalborg Station,8600020,,""John F. Kennedys Plads 3, 9000 Aalborg"",InterCity,Vendsysselbanen,1869-01-01T00:00:00Z,57.043,9.9167"
"http://www.wikidata.org/entity/Q2204904,Aalborg Station,8600020,,""John F. Kennedys Plads 3, 9000 Aalborg"",InterCityLyn,Vendsysselbanen,1869-01-01T00:00:00Z,57.043,9.9167"
"http://www.wikidata.org/entity/Q2204904,Aalborg Station,8600020,,""John F. Kennedys Plads 3, 9000 Aalborg"",Regionaltog,Vendsysselbanen,1869-01-01T00:00:00Z,57.043,9.9167"
"http://www.wikidata.org/entity/Q2204904,Aalborg Station,8600020,,""John F. Kennedys Plads 3, 9000 Aalborg"",InterCity,Fjerritslev-Frederikshavn Jernbane,1869-01-01T00:00:00Z,57.043,9.9167"
"http://www.wikidata.org/entity/Q2204904,Aalborg Station,8600020,,""John F. Kennedys Plads 3, 9000 Aalborg"",InterCityLyn,Fjerritslev-Frederikshavn Jernbane,1869-01-01T00:00:00Z,57.043,9.9167"
"http://www.wikidata.org/entity/Q2204904,Aalborg Station,8600020,,""John F. Kennedys Plads 3, 9000 Aalborg"",Regionaltog,Fjerritslev-Frederikshavn Jernbane,1869-01-01T00:00:00Z,57.043,9.9167"
"http://www.wikidata.org/entity/Q2204904,Aalborg Station,8600020,,""John F. Kennedys Plads 3, 9000 Aalborg"",InterCity,Randers-Aalborg Jernbane,1869-01-01T00:00:00Z,57.043,9.9167"
"http://www.wikidata.org/entity/Q2204904,Aalborg Station,8600020,,""John F. Kennedys Plads 3, 9000 Aalborg"",InterCityLyn,Randers-Aalborg Jernbane,1869-01-01T00:00:00Z,57.043,9.9167"
"http://www.wikidata.org/entity/Q2204904,Aalborg Station,8600020,,""John F. Kennedys Plads 3, 9000 Aalborg"",Regionaltog,Randers-Aalborg Jernbane,1869-01-01T00:00:00Z,57.043,9.9167"
"http://www.wikidata.org/entity/Q2207964,Greve Station,8600770,S-tog,""Stationsholmen 6, 2670 Greve Strand"",Linje A,Køge Bugt-banen,1979-01-01T00:00:00Z,55.58168,12.29664"
"http://www.wikidata.org/entity/Q2207964,Greve Station,8600770,S-tog,""Stationsholmen 6, 2670 Greve Strand"",Linje E,Køge Bugt-banen,1979-01-01T00:00:00Z,55.58168,12.29664"
"http://www.wikidata.org/entity/Q2223116,Sydhavn Station,8600760,S-tog,""Ernst Kapers Vej 1, 2450 København SV"",Linje A,Køge Bugt-banen,1972-01-01T00:00:00Z,55.655,12.537778"
"http://www.wikidata.org/entity/Q2223116,Sydhavn Station,8600760,S-tog,""Ernst Kapers Vej 1, 2450 København SV"",Linje E,Køge Bugt-banen,1972-01-01T00:00:00Z,55.655,12.537778"
"http://www.wikidata.org/entity/Q2227551,Nykøbing F Station,8600824,,""Banegårdspladsen 2, 4800 Nykøbing F"",Regionaltog,Gedserbanen,1872-08-22T00:00:00Z,54.7671,11.8774"
